ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
41
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 7.4951030000000003e+00
0.0000000000000000e+00 7.4951780000000001e+00
0.0000000000000000e+00 2.0111915000000000e+01
ITEM: ATOMS id x y z fx fy fz 
1 0.768294 2.65938 1.0523 -0.242704 0.136296 -4.53178 
2 4.51283 2.66073 1.03248 -0.00459574 0.0520963 -3.49353 
3 6.38122 0.793732 1.04821 0.684356 -0.531847 -4.47806 
4 0.767296 6.4114 1.04264 -0.0872319 -0.132935 -4.82362 
5 2.64516 4.53041 1.04635 -0.521316 0.624699 -4.39134 
6 4.51142 6.41318 1.05343 0.0846165 -0.353676 -4.57865 
7 6.38184 4.53057 1.04345 0.684728 0.655364 -4.73684 
8 0.765898 0.785861 2.72214 -0.155055 0.66214 13.4596 
9 2.64873 2.66138 2.72937 -1.13146 0.252749 14.0369 
10 4.51234 0.797802 2.73077 0.340261 -1.21605 13.9259 
11 6.37918 2.66437 2.72596 1.15951 -0.235087 14.2237 
12 2.63706 6.40903 2.72224 0.721292 -0.127892 13.4732 
13 4.51536 4.52756 2.72504 -0.154817 1.1255 14.3354 
14 6.38859 6.40839 2.7173 -0.438332 0.00548225 13.8113 
15 0.761058 2.66711 4.47544 -0.359683 0.0618674 -3.40193 
16 2.62977 0.778351 4.46954 0.38233 0.320104 -2.55302 
17 4.51983 2.66807 4.49405 0.306319 0.300438 -8.04041 
18 6.39602 0.77922 4.4724 0.0299975 0.0386857 -2.49757 
19 0.759597 6.40307 4.4711 -0.327729 -0.366771 0.203726 
20 2.6315 4.54345 4.47217 0.00604445 0.112242 -2.44697 
21 4.51982 6.40409 4.47488 -0.0316565 -0.335228 -3.3815 
22 6.39789 4.54596 4.4777 -0.452484 -0.439153 -1.51135 
23 0.764776 0.779595 6.22332 10.4847 -0.419717 -6.42962 
24 4.51655 0.786255 6.1879 -11.4977 14.054 12.8886 
25 6.38934 2.66329 6.21511 -12.8671 0.581264 0.0987063 
26 0.763093 4.53753 6.25204 -0.359448 1.74101 -17.6807 
27 2.63262 6.40806 6.22178 -0.477463 10.4095 -6.32011 
28 4.51645 4.53747 6.21484 0.478185 -12.8512 0.0820812 
29 0.795203 2.6338 7.88161 9.65166 -10.0265 11.5195 
30 0.794393 6.43469 7.91532 9.52544 9.73674 8.71796 
31 2.66034 4.51507 7.91736 14.4501 -14.4717 7.52098 
32 4.48422 6.43822 7.88313 -9.87026 9.65627 11.3862 
33 6.36929 4.51752 7.92866 -13.9363 -14.0293 6.45417 
34 2.64546 0.793486 1.04573 -0.698322 -0.652485 -4.00584 
35 0.765295 4.53644 2.71683 -0.0254912 -0.403624 13.8559 
36 2.63896 2.66379 6.18764 14.0133 -11.458 12.9185 
37 6.38948 6.40651 6.25362 1.75467 -0.428595 -17.8335 
38 6.36789 0.8069 7.91946 -14.5467 14.6366 7.48195 
39 2.66108 0.808801 7.8198 -14.5445 -14.5499 -32.7854 
40 4.49298 2.64034 7.8439 21.0354 21.2548 -240.225 
41 4.47674 2.62218 9.4969 -3.06254 -3.38815 189.752 
ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
41
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 7.4951030000000003e+00
0.0000000000000000e+00 7.4951780000000001e+00
0.0000000000000000e+00 2.0111915000000000e+01
ITEM: ATOMS id x y z fx fy fz 
1 0.768294 2.65938 1.0523 -0.242707 0.136299 -4.53178 
2 4.51283 2.66073 1.03248 -0.00459357 0.0520981 -3.49353 
3 6.38122 0.793732 1.04821 0.684356 -0.531847 -4.47806 
4 0.767296 6.4114 1.04264 -0.0872357 -0.132939 -4.82362 
5 2.64516 4.53041 1.04635 -0.521317 0.624699 -4.39134 
6 4.51142 6.41318 1.05343 0.0846192 -0.353678 -4.57865 
7 6.38184 4.53057 1.04345 0.684727 0.655363 -4.73684 
8 0.765898 0.785861 2.72214 -0.155055 0.66214 13.4596 
9 2.64873 2.66138 2.72937 -1.13146 0.252749 14.0369 
10 4.51234 0.797802 2.73077 0.340261 -1.21605 13.9259 
11 6.37918 2.66437 2.72596 1.15951 -0.235087 14.2237 
12 2.63706 6.40903 2.72224 0.721293 -0.127893 13.4732 
13 4.51536 4.52756 2.72504 -0.154816 1.1255 14.3354 
14 6.38859 6.40839 2.7173 -0.438332 0.00548347 13.8113 
15 0.761058 2.66711 4.47544 -0.359682 0.0618666 -3.40193 
16 2.62977 0.778351 4.46954 0.38233 0.320103 -2.55302 
17 4.51983 2.66807 4.49405 0.30632 0.300439 -8.04041 
18 6.39602 0.77922 4.4724 0.0299973 0.0386858 -2.49757 
19 0.759597 6.40307 4.4711 -0.327727 -0.366769 0.203725 
20 2.6315 4.54345 4.47217 0.00604462 0.112242 -2.44697 
21 4.51982 6.40409 4.47488 -0.0316577 -0.335227 -3.3815 
22 6.39789 4.54596 4.4777 -0.452485 -0.439154 -1.51135 
23 0.764776 0.779595 6.22332 10.4847 -0.419717 -6.42962 
24 4.51655 0.786255 6.1879 -11.4977 14.054 12.8886 
25 6.38934 2.66329 6.21511 -12.8671 0.581268 0.098711 
26 0.763093 4.53753 6.25204 -0.35946 1.74101 -17.6807 
