ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
90
ITEM: BOX BOUNDS xy xz yz pp pp pp
0.0000000000000000e+00 1.0859999999999999e+01 0.0000000000000000e+00
0.0000000000000000e+00 1.0859999999999999e+01 0.0000000000000000e+00
0.0000000000000000e+00 1.8100000000000001e+01 0.0000000000000000e+00
ITEM: ATOMS id x y z fx fy fz 
1 0 0 18.0971 -1.42109e-14 -2.84217e-14 -1.27473 
2 1.81 1.81 18.0971 4.88498e-15 8.55952e-15 -1.27473 
3 0 1.81 1.77515 4.26326e-14 1.28786e-14 11.6899 
4 1.81 0 1.77515 1.77636e-15 8.75996e-15 11.6899 
5 3.62 0 18.0971 -2.70784e-14 -1.72855e-14 -1.27473 
6 5.43 1.81 18.0971 4.83155e-14 8.5279e-15 -1.27473 
7 3.62 1.81 1.77515 -1.75787e-15 9.736e-15 11.6899 
8 5.43 0 1.77515 3.89827e-14 2.12261e-14 11.6899 
9 7.24 0 18.0971 2.4869e-14 -1.60982e-15 -1.27473 
10 9.05 1.81 18.0971 -1.24345e-13 -5.68434e-14 -1.27473 
11 7.24 1.81 1.77515 8.32326e-15 -9.49241e-15 11.6899 
12 9.05 0 1.77515 -1.82965e-13 9.59233e-14 11.6899 
13 0 3.62 18.0971 1.77636e-14 3.90799e-14 -1.27473 
14 1.81 5.43 18.0971 1.77636e-15 4.56996e-14 -1.27473 
15 0 5.43 1.77515 4.9738e-14 4.06619e-14 11.6899 
16 1.81 3.62 1.77515 1.15463e-14 -9.13158e-15 11.6899 
17 3.62 3.62 18.0971 -1.58831e-14 -1.43548e-14 -1.27473 
18 5.43 5.43 18.0971 7.2074e-14 7.89432e-14 -1.27473 
19 3.62 5.43 1.77515 -2.43208e-15 2.83033e-14 11.6899 
20 5.43 3.62 1.77515 4.04658e-14 -1.45981e-14 11.6899 
21 7.24 3.62 18.0971 1.88402e-14 1.6135e-14 -1.27473 
22 9.05 5.43 18.0971 -1.29674e-13 5.32907e-14 -1.27473 
23 7.24 5.43 1.77515 5.23772e-15 7.13022e-14 11.6899 
24 9.05 3.62 1.77515 -9.23706e-14 -1.42664e-14 11.6899 
